artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Poverty,hip hop,track,Hip-Hop These Days,2001,0wydkg8UhCr6Oukg62OIuv,"Thomas Joseph Abate III (born August 20, 1983/1978(wikipedia), in Methuen, Massachusetts) is a hip-hop performing artist and actor from the New England area. As a minor Thommy was dragged around the east coast sleeping in shelters with his drug addicted mother whom prostituted and sold drugs to support them. Eventually settling in Portland, Maine he quickly gained popularity among the disconnected youth and in 1999 began performing at local hip-hop clubs as Poverty and releasing promotional CDs. <a href=""https://www.last.fm/music/Poverty"">Read more on Last.fm</a>",836,10168,Tonedeff,Virtuoso,Brotha Soul
Yosumi,hip hop,track,Hip-Hop Connection PT. 2 (skit),2001,4HVYQ9Ze0miafDbW5Wjd2Y," <a href=""https://www.last.fm/music/Yosumi"">Read more on Last.fm</a>",881,9768,YACA IN DA HOUSE,yaca,[ahi:]
MR SALEK,hip hop,track,Hip-Hop Non Stop,2001,3A2ii26OVgBgVV6X1oTfpp," <a href=""https://www.last.fm/music/Mr+Salek"">Read more on Last.fm</a>",4,42,,,
Maxwell Price,hip hop,track,Hip-Hop Masquerade,2001,6n6klX7EIjQWdBXkDcNyZd," <a href=""https://www.last.fm/music/Maxwell+Price"">Read more on Last.fm</a>",32,72,,,
Total Devastation,hip hop,track,The Hip-Hop Shit,2001,2Stv3Hmlsd8rxjugses7ty,"There are two artists with the name Total Devastation: 1. Total Devastation is a hip hop group from San Francisco. The group's album releases include the self-titled ""Total Devastation"" (1993) and ""The Stone Age"" (1999). They're best known for their single ""Many Clouds of Smoke"" from their debut album. Their lyrics glorify marijuana usage and promote the legalization of marijuana in America. 2. Total Devastation is an industrial death metal band from Karhula, Finland. They were formed in 1998. <a href=""https://www.last.fm/music/Total+Devastation"">Read more on Last.fm</a>",9904,164176,Deathbound,Dauntless,Atakhama
Junior C.,hip hop,track,Until I Met Him,2001,7hUPBQGR666FtJKy7CkZLA," <a href=""https://www.last.fm/music/+noredirect/Junior+C."">Read more on Last.fm</a>",17,63,Katalys Crew,Stitchie,Troy Genius
Da Crew,hip hop,track,Hiphop Beginner Class (4 Beginners),2001,4rZ652DdqI6n3mRqNwoScD,"Profile: Rap group from Germany. Members: MC Drug, Murda Ron, Sady K <a href=""https://www.last.fm/music/Da+Crew"">Read more on Last.fm</a>",158,2946,UMC/UW,Deegie,Infinite Flow
Lone Catalysts,hip hop,track,If Hip Hop Was a Crime,2001,6eZXFCRpA9PtlPaHOcjGBd,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Lone Catalysts,hip hop,track,If Hip Hop A Crime - Instrumental,2001,04Bt9cXXrgRQZ5OZBuGb0L,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Da Jim,hip hop,track,ผีสิง,2001,5ckH9ALZmpHt47wy757Ut7,"Da Jim is a Thai Hip Hop Artist <a href=""https://www.last.fm/music/+noredirect/Da+Jim"">Read more on Last.fm</a>",189,2549,Buddha Bless,Joey Boy,Thaitanium
Speedy,hip hop,track,Kwenzenjani (feat. Hip Hop Pantsula),2001,1XhwOx78BMzU836bXYXWgk,"There have been several artists called Speedy. 1. A British indie-pop band who had a hit with the song ""Boy Wonder"" in 1996. 2. A Puerto Rican Reggaeton artist. 3. A Soca artist best known for the track ""Hold Ya Bam 4. A dubstep artist. 5. One of the four members of the Memphis, TN based underground hip hop group 'House of Repz'. <a href=""https://www.last.fm/music/Speedy"">Read more on Last.fm</a>",37633,193161,Johnny Prez,Angel Doze,Cheka
"Christafari, Youth Exodus & Stitchie",hip hop,track,Raggamuffin Hip Hop,2001,5OE19XJTWDsc49P2CGk7Xn," <a href=""https://www.last.fm/music/Christafari,+Youth+Exodus+&+Stitchie"">Read more on Last.fm</a>",16,36,Junior C,Christafari,
MC Sniper,hip hop,track,솔아 솔아 푸르른 솔아,2001,29vYwGoJ1APsm59k8sY2Uj,"Recording artist and founder of underground hip-hop crew Buddha Baby, MC Sniper is considered a controversial and influential musician in South Korea. He Debuted in 2002 with the album ""So Sniper..."" and immediately became recognized for acrid lyrics that challenged economic, governmental, and societal conditions. His backdrop: a powerful mixture of hip-hop and traditional Korean music. He is credited with discovering and producing 배치기 (Baechigi), a hip-hop group whose popularity is now exponentially increasing. <a href=""https://www.last.fm/music/MC+Sniper"">Read more on Last.fm</a>",10156,285492,배치기,CB Mass,드렁큰 타이거
Pen Jakke,hip hop,track,2001: En Rimodysse,2001,6REBuTG6zDDwq9aBTFB85G,"Pen Jakke was a Norwegian hip-hop group from Fredrikstad, Norway formed in 1997. The group consisted of MCs Skanglebein, Fundamental Lyd and Ubåt, and DJ Sjel Jonas. In 1999, their debut single ""De Kom Ridende"" was released, but their breakthrough came with their only full-length album ""Østen"" in 2000. They split up in 2001. <a href=""https://www.last.fm/music/Pen+Jakke"">Read more on Last.fm</a>",1645,19843,Warlocks,Diaz,DRM Klikk
Onesun,hip hop,track,Again,2001,1ZQK8wTvRhyL1vEe19j4Dp," <a href=""https://www.last.fm/music/Onesun"">Read more on Last.fm</a>",367,1747,JoosuC,P-Type,배치기
Smoke Ring Days,hip hop,track,Hip Hip Hop,2001,5YZLsZyymsZ1jhdbO0jHzq,"Smoke Rings Days first formed in 1993, the product of the re-pairing of musicians Rick Eppedio and Cindy Keyser-Posner, who had worked together previously in a variety of bands. Desiring to update the synth-based sound they had pioneered earlier, and anxious to explore a more guitar-driven and socio-politically-oriented genre of music, the band put out ’The Healing Time’ in 1994, an album which was comprised of a dozen new tracks, ranging stylistically from alt-country/Americana to folk-rock to modern blues. <a href=""https://www.last.fm/music/Smoke+Ring+Days"">Read more on Last.fm</a>",1493,133707,barbarian lovers,Double Experience,Spicehouse
Da Jim,hip hop,track,สารเลว,2001,372ctX3a0OBy04d45dGAqW,"Da Jim is a Thai Hip Hop Artist <a href=""https://www.last.fm/music/+noredirect/Da+Jim"">Read more on Last.fm</a>",189,2549,Buddha Bless,Joey Boy,Thaitanium
Da Jim,hip hop,track,ถนน,2001,2HPSHrkggAznNzEhdeGIyH,"Da Jim is a Thai Hip Hop Artist <a href=""https://www.last.fm/music/+noredirect/Da+Jim"">Read more on Last.fm</a>",189,2549,Buddha Bless,Joey Boy,Thaitanium
Da Jim,hip hop,track,Intro,2001,1HkrLhxclOYq9cM8Y8bQxL,"Da Jim is a Thai Hip Hop Artist <a href=""https://www.last.fm/music/+noredirect/Da+Jim"">Read more on Last.fm</a>",189,2549,Buddha Bless,Joey Boy,Thaitanium
Drepturi Egale,hip hop,track,Arta Hip Hop,2001,2RPDatSmZd6JQ4fQdAt5IH," <a href=""https://www.last.fm/music/Drepturi+Egale"">Read more on Last.fm</a>",19,204,Da Hood Justice,k-gula & dj undoo,Morometzii
I.C.S.,hip hop,track,For Hip Hop,2001,6L6krgjDedCfi76C41xZgk," <a href=""https://www.last.fm/music/I.C.S."">Read more on Last.fm</a>",253,1733,らんてぃ / 芳葉,ばんだいく,Nanasy
Yeleen,hip hop,track,Gnanga Hip Hop,2001,4FH8HMhqUf13AXgHh0YrWA," <a href=""https://www.last.fm/music/Yeleen"">Read more on Last.fm</a>",169,1375,Sissao,Faso Kombat,Bil Aka Kora
DJ 13,hip hop,track,Soy Hip Hop,2001,5TSuCEqAGNjhQZzC6uRk0B," <a href=""https://www.last.fm/music/DJ+13"">Read more on Last.fm</a>",1080,9091,Chuchú Bermudas,Probando Shit,drama theme
Rima Nervosa,hip hop,track,Estilo Hip Hop - Bônus,2001,4IYSvaf3c9BEgIyR6UnXDe," <a href=""https://www.last.fm/music/RIMA+NERVOSA"">Read more on Last.fm</a>",2,2,,,
Albarn & Benediktsson,hip hop,track,Bar Hip Hop,2001,4JrpQNWtS9RCde7vr9ACKP," <a href=""https://www.last.fm/music/+noredirect/Albarn+&+Benediktsson"">Read more on Last.fm</a>",311,3376,Damon Albarn & Michael Nyman,Electric Wave Bureau,Hilmar Örn Hilmarsson & Sigur Rós
Eleyo,hip hop,track,Son Hip Hop,2001,0WpQQoH4VTR1YajAzk9ZQB," <a href=""https://www.last.fm/music/Eleyo"">Read more on Last.fm</a>",9,22,,,
Da Jim,hip hop,track,จุดยืน,2001,5y4ixbbcxHuCJX0ZzwKper,"Da Jim is a Thai Hip Hop Artist <a href=""https://www.last.fm/music/+noredirect/Da+Jim"">Read more on Last.fm</a>",189,2549,Buddha Bless,Joey Boy,Thaitanium
Da Jim,hip hop,track,มันอยู่ใต้พรม - Hardcore Version,2001,7dFWOKQ6cnNwUfACjHEvG2,"Da Jim is a Thai Hip Hop Artist <a href=""https://www.last.fm/music/+noredirect/Da+Jim"">Read more on Last.fm</a>",189,2549,Buddha Bless,Joey Boy,Thaitanium
Da Jim,hip hop,track,กระทวย,2001,2bazunE1kz2kdiHmPi5YUK,"Da Jim is a Thai Hip Hop Artist <a href=""https://www.last.fm/music/+noredirect/Da+Jim"">Read more on Last.fm</a>",189,2549,Buddha Bless,Joey Boy,Thaitanium
Lone Catalysts,hip hop,track,Let it Soak - Instrumental,2001,1lhZWLXu19q0T0dOh3cLYz,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Lone Catalysts,hip hop,track,Thin as Paper - Instrumental,2001,3b8Tjh8xCQ76gPKhPfd7rj,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Outkast,hip hop,track,ATLiens,2001,6vK9p65AOPH0LoDEWyKYTG,"OutKast is an American hip-hop duo from Atlanta, Georgia, United States. The duo is one of the most successful hip-hop groups of all time, having received six Grammy Awards. Over 25 million copies have been sold of Outkast's seven releases: six studio albums—including one double album—and a greatest hits release. The group's original musical style was a mixture of Dirty South and G-Funk. Since then funk, soul, pop, electronic music, rock, spoken word poetry, jazz, and blues have been added to the group's musical palette. <a href=""https://www.last.fm/music/OutKast"">Read more on Last.fm</a>",4420597,121547381,A Tribe Called Quest,Jay-Z,Mos Def
Lone Catalysts,hip hop,track,Lone Catalysts - Instrumental,2001,4T0Kh6vd65kMbtmn1BkALU,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Victor Reid,hip hop,track,Realize,2001,3wYqB7i8BPBmO8Dg6j8i6y," <a href=""https://www.last.fm/music/Victor+Reid"">Read more on Last.fm</a>",112,1008,deejay bloom,Frankie Knuckles pres. Director's Cut Ft. Jamie Principle,Regelbau
Gigolette,hip hop,track,Games Females Play,2001,4BIUdlxtkzpwrtpky3Fnww,"Gigolette is a project from the mind of Ed Omar Carabantes and singer Gigolette Angeline. It was born in 2020 when the total quarantine began. One afternoon while Ed was a little bored with not much to do, he proposed her to create the project. He always found her voice to be very similar to that of Sandra (Maria Magdalena) and also had an air of Madonna's early years. This is how he wrote the song ""Shine"" which a few months later would be one of <a href=""https://www.last.fm/music/Gigolette"">Read more on Last.fm</a>",352,3618,Roxi Drive,Ill Most Wanted,Jessie Frye
DJ Chino,hip hop,track,Arabian Mix (Instrumental),2001,38wzDIY6liqXXMTBE589rv," <a href=""https://www.last.fm/music/DJ+Chino"">Read more on Last.fm</a>",9744,42181,DJ Liendro,Emus Dj,Dura DJ
Garuda,hip hop,track,"The Match (feat. Juvie, Gan-D & Hoony Hoon)",2001,0NiBk8UAhZUig4ZT5vOrQy,"1. GARUDA is a Japanese industrial metal solo idol project by Yuffie Sakimura (崎村ゆふぃ), who is also a member of rockabilly idol group MELONBATAKE A GO GO (めろん畑 A GOGO). 2. Was the performing name of Chris Jones (b.1960, Chester, England), an improvising guitarist and electronica artist working in London. His work is mainly improvised, loop-based music. He now works under the name of Jonesisdying. Garuda has also worked with electronica trio Angel Navigator Garuda. <a href=""https://www.last.fm/music/Garuda"">Read more on Last.fm</a>",2293,21741,Tyranny of Shaw,Backstabbers Incorporated,Hewhocorrupts
Nash Music Library,hip hop,track,SC-3714,2001,04xMvwpsYTS6u0kAhVxNDT,"Since its founding in 1983, Nash Music Library has focused on in-house production of original music, consolidating and managing all rights, and licensing ""completely royalty-free"" that is easy for users to use. After hearing the voices of the video production scene, which is plagued by complicated and complex music rights processing, Nash Music Library founder Masanari Nashgi started producing a music library ""for use"" based on the concept of a ""completely royalty-free"" license agreement optimized for business use. <a href=""https://www.last.fm/music/Nash+Music+Library"">Read more on Last.fm</a>",4688,79769,Klang Ruler,Shinobu Kawashima,NIYARI計画
Hi-Tek,hip hop,track,Where I'm From,2001,5TlIf05PT7V1crPuBNcocU,"Hi-Tek (born Tony Cottrell) is an American hip hop producer from Cincinnati, Ohio. He is best known for his work with Talib Kweli on his Reflection Eternal album and on Black Star. Early career Hi-Tek started his rap career with hip hop group Mood and had a regional hit with ""Hustle on the Side"". That song was made for Mood's album Doom, which featured amongst others Brooklyn MC Talib Kweli. Talib and Hi-Tek clicked immediately, and Hi-Tek went on to produce most of Talib Kweli and Mos Def's Black Star (1998). <a href=""https://www.last.fm/music/Hi-Tek"">Read more on Last.fm</a>",193870,1655684,Little Brother,Talib Kweli & Hi-Tek,Talib Kweli
Lone Catalysts,hip hop,track,Ill Technique - Instrumental,2001,0Du4lcN4nYkoT2c6R3OHuH,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Erick Sermon,hip hop,track,Music - Remix,2001,2vItg20mcAoSOrcB48DqBj,"Erick Sermon is an American rapper and producer. He also goes by the names ""E-Double"" and ""The Green Eyed Bandit"". Sermon is best known as one half of the late-1980s/1990s hip-hop group EPMD. He began recording solo albums for Def Jam in 1993. In 1997, he rejoined EPMD. The following year, Sermon, Keith Murray and Redman recorded a cover version of ""Rapper's Delight"" by The Sugarhill Gang, the first hit hip-hop record. EPMD disbanded a second time in 1998. <a href=""https://www.last.fm/music/Erick+Sermon"">Read more on Last.fm</a>",201253,1390928,Def Squad,Keith Murray,EPMD
Lucky Lucciano,hip hop,track,Murder & Mayhem,2001,47YrPQYpfOZLU3CNwJpGpV," <a href=""https://www.last.fm/music/Lucky+Lucciano"">Read more on Last.fm</a>",185,714,Drawz Patino,Krazy Khrome,Layzie Bone
Lone Catalysts,hip hop,track,3 Years Ago - Instrumental,2001,6Lfj3YmH6kIJLLKE9CjLBl,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
The Roots,hip hop,track,Without A Doubt,2001,1G65yMLk91DvmXeFL4w2zI,"The Roots, also known as The Legendary Roots Crew, The Square Roots and The Foundation, is an influential, Grammy winning hip hop group based out of Philadelphia, Pennsylvania, famed for a heavily jazzy sound and live instrumentation. Inspired by the ""hip-hop band"" concept pioneered by Stetsasonic, the Roots themselves have garnered critical acclaim and influenced later hip-hop and R&B acts. The Roots' original lineup included Black Thought (MC vocals) and Ahmir ""?uestlove"" Thompson (drums) <a href=""https://www.last.fm/music/The+Roots"">Read more on Last.fm</a>",1871201,51639689,Common,Black Star,A Tribe Called Quest
Dlh Posse,hip hop,track,Prin e dopo il taramont (Part 1 - Risveglio),2001,2v2FYDLgtNjqxbVpJLSsYE," <a href=""https://www.last.fm/music/DLH+Posse"">Read more on Last.fm</a>",102,570,Madrac,Dek Ill Ceesa,Carnicats
Lone Catalysts,hip hop,track,Intro - Instrumental,2001,3bHfIaeYEBXlmK6qlFNbnL,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Big Pun,hip hop,track,Beware,2001,3mIRU0YFqPok9c7Kry0GHC,"Christopher Rios (November 9, 1971 - February 7, 2000), better known as Big Pun or Big Punisher, was a Puerto Rican American rapper who emerged from the underground rap scene in The Bronx in the late 1990s. He first appeared on albums from The Beatnuts on the track ""Off the Books"" and on Fat Joe's second album Jealous One's Envy, on the track ""Watch Out"", prior to signing to Loud Records as a solo artist. Big Pun's career was cut short in 2000 at age 28 by a fatal heart attack due to his obesity. <a href=""https://www.last.fm/music/+noredirect/Big+Pun"">Read more on Last.fm</a>",465125,4740771,Big L,AZ,Kool G Rap
83,hip hop,track,Leçon 2,2001,2Ke50rO9apx0VOpiJHipzz," <a href=""https://www.last.fm/music/83"">Read more on Last.fm</a>",2586,26494,Sans Pression,L'Assemblée,Koriass
Lone Catalysts,hip hop,track,Paper Chase - Instrumental,2001,5s4c6SfSOLDgIrFbQd5Hx4,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Killarmy,hip hop,track,Wu-Renegades,2001,5P33vPR3F2xKeD5bUUKQ4c,"Killarmy (pronounced Killa Army) is an American hip hop group, most well-known through their affiliation with the Wu-Tang Clan. They are one of the earliest and most successful of the many Wu-Tang affiliates that emerged in the mid-to-late 1990's. Originally consisting of New York rappers 9th Prince (RZA's younger brother), Islord, Dom Pachino, Killa Sin and Ohio producer 4th Disciple, they added Beretta 9 and ShoGun Assasson to the roster in 1996, also from Ohio. <a href=""https://www.last.fm/music/Killarmy"">Read more on Last.fm</a>",75082,683166,U-God,Inspectah Deck,Killah Priest
Thump,hip hop,track,Bang Forever,2001,2cYb7EouR2lDBBs9sx385F," <a href=""https://www.last.fm/music/Thump"">Read more on Last.fm</a>",9425,39203,I-D,MixMag,XLR8R
Lovebug Starski,hip hop,track,Starski (Live at the Disco Fever) [Instrumental],2001,49BIF1n93EZf12Ln843wtk,"Lovebug Starski (Kevin Smith, The Bronx, New York, U.S., May 16, 1960 – February 8, 2018) was an American MC, musician, and record producer. He began his career in 1971, as hip-hop first appeared in the Bronx, and he eventually became a DJ at the Disco Fever club in 1978. He is one of two people who may have come up with the term ""hip-hop"". Starski recorded his first single, ""Positive Life,"" on the Tayster record label in 1981, sampled by the British Group MARRS with the single number one : Pump up the Volume in 1987. <a href=""https://www.last.fm/music/Lovebug+Starski"">Read more on Last.fm</a>",7398,22178,The Fearless Four,Cold Crush Brothers,Davy DMX
Dlh Posse,hip hop,track,Outro: La stagione del raccolto,2001,2CujSyS1J3w6hSfzOei90V," <a href=""https://www.last.fm/music/DLH+Posse"">Read more on Last.fm</a>",102,570,Madrac,Dek Ill Ceesa,Carnicats
Jonell,hip hop,track,Round And Round - Remix,2001,1m2uwRKhtpighUzWr4BOt2,"African-American R&B singer. Born Shannon Jonell Showes in Cincinnati, OH. 2003 saw Jonell with her first hit Round and Round off producer Hi-Tek's album Hi-Teknology. Later that year Jonell was set to release her debut album on the Def Soul label. Her first single So Whassup featured a guest appearance by Redman. The album was never released, and in 2005 her webpage on the Def Soul website was no longer accessible. She resurfaced in late 2005 with a blog on MySpace where she talks about working on her new album. <a href=""https://www.last.fm/music/Jonell"">Read more on Last.fm</a>",11064,46913,Mr. Cheeks,Horace Brown,Gina Thompson
Lucky Lucciano,hip hop,track,Summertime,2001,1iBdMl3EOhtncOCBhj7anA," <a href=""https://www.last.fm/music/Lucky+Lucciano"">Read more on Last.fm</a>",185,714,Drawz Patino,Krazy Khrome,Layzie Bone
Lone Catalysts,hip hop,track,…more Words from Buka,2001,4klIEMjB1eoUiIOrQBkwyC,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
DJ Chino,hip hop,track,Na Ji Bhar Ke Dekha,2001,4LO6TTp68XTPasuR2FE6Ex," <a href=""https://www.last.fm/music/DJ+Chino"">Read more on Last.fm</a>",9744,42181,DJ Liendro,Emus Dj,Dura DJ
Nash Music Library,hip hop,track,SC-3702,2001,59jeyBxHVFzuXE8FIknY3u,"Since its founding in 1983, Nash Music Library has focused on in-house production of original music, consolidating and managing all rights, and licensing ""completely royalty-free"" that is easy for users to use. After hearing the voices of the video production scene, which is plagued by complicated and complex music rights processing, Nash Music Library founder Masanari Nashgi started producing a music library ""for use"" based on the concept of a ""completely royalty-free"" license agreement optimized for business use. <a href=""https://www.last.fm/music/Nash+Music+Library"">Read more on Last.fm</a>",4688,79769,Klang Ruler,Shinobu Kawashima,NIYARI計画
Lone Catalysts,hip hop,track,Politix - Instrumental,2001,5EpSucZTMKe7MIf2QIiBZK,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Nash Music Library,hip hop,track,SC-3713,2001,3elclnHLl0HFG55iD7jKtv,"Since its founding in 1983, Nash Music Library has focused on in-house production of original music, consolidating and managing all rights, and licensing ""completely royalty-free"" that is easy for users to use. After hearing the voices of the video production scene, which is plagued by complicated and complex music rights processing, Nash Music Library founder Masanari Nashgi started producing a music library ""for use"" based on the concept of a ""completely royalty-free"" license agreement optimized for business use. <a href=""https://www.last.fm/music/Nash+Music+Library"">Read more on Last.fm</a>",4688,79769,Klang Ruler,Shinobu Kawashima,NIYARI計画
High Stock,hip hop,track,무언의 장벽 (feat. 미료),2001,3LEtDBBr4yDv2HYHfmiBvE," <a href=""https://www.last.fm/music/High+Stock"">Read more on Last.fm</a>",5,44,,,
Nash Music Library,hip hop,track,SC-3708,2001,1bKaVk4Si5J4bXSKOPFXdE,"Since its founding in 1983, Nash Music Library has focused on in-house production of original music, consolidating and managing all rights, and licensing ""completely royalty-free"" that is easy for users to use. After hearing the voices of the video production scene, which is plagued by complicated and complex music rights processing, Nash Music Library founder Masanari Nashgi started producing a music library ""for use"" based on the concept of a ""completely royalty-free"" license agreement optimized for business use. <a href=""https://www.last.fm/music/Nash+Music+Library"">Read more on Last.fm</a>",4688,79769,Klang Ruler,Shinobu Kawashima,NIYARI計画
Dlh Posse,hip hop,track,Ragazzo di campagna,2001,5ECqUL3TrcSRU8S9oEs47f," <a href=""https://www.last.fm/music/DLH+Posse"">Read more on Last.fm</a>",102,570,Madrac,Dek Ill Ceesa,Carnicats
The Beatnuts,hip hop,track,World Famous,2001,2za56e9fiRC6PGEeE2MKGh,"There are currently two groups: 1. A American Hip Hop group. 2. A Japanese instrumental latin jazz-fusion group. 1. The Beatnuts are a hip hop group and production duo from Queens, New York City. Its current members are JuJu and Psycho Les. JuJu (born Jerry Tineo on December 4, 1968) is Dominican American from Corona and Psycho Les (born Lester Fernandez on April 10, 1972) is a Colombian American from Jackson Heights. The Beatnuts were originally a trio before Kool Fashion, now known as Al' Tariq, left the group to start a solo career. <a href=""https://www.last.fm/music/The+Beatnuts"">Read more on Last.fm</a>",341356,3233714,Black Moon,Group Home,Artifacts
The Cover Girls,hip hop,track,I Am Woman (feat. Method Man & Redman),2001,5aU2OS7M1wXKkdK5fiOcDb,"The Cover Girls is a New York City-based Latin Freestyle, R&B, Dance-pop, Pop trio, the brainchild of music promoter Sal Abbatiello. In 1987, the trio consisted of Dominican-American Louise Sabater (who is also known as Angel Clivillés), Caroline Jackson and Sunshine Wright. They were the one of the first acts to bring freestyle music to the pop charts, having a string of moderate hits in the late eighties. Their debut album ""Show Me"" produced five Billboard Hot 100 chart entries: ""Show Me"" (#44) <a href=""https://www.last.fm/music/The+Cover+Girls"">Read more on Last.fm</a>",63907,371513,Sweet Sensation,Cynthia,Exposé
Nash Music Library,hip hop,track,SC-3715,2001,78Km3Ss39w44jDJJE6DyU3,"Since its founding in 1983, Nash Music Library has focused on in-house production of original music, consolidating and managing all rights, and licensing ""completely royalty-free"" that is easy for users to use. After hearing the voices of the video production scene, which is plagued by complicated and complex music rights processing, Nash Music Library founder Masanari Nashgi started producing a music library ""for use"" based on the concept of a ""completely royalty-free"" license agreement optimized for business use. <a href=""https://www.last.fm/music/Nash+Music+Library"">Read more on Last.fm</a>",4688,79769,Klang Ruler,Shinobu Kawashima,NIYARI計画
The Cover Girls,hip hop,track,Sukiyaki,2001,2rGJon0mBudeva0u4zTyk6,"The Cover Girls is a New York City-based Latin Freestyle, R&B, Dance-pop, Pop trio, the brainchild of music promoter Sal Abbatiello. In 1987, the trio consisted of Dominican-American Louise Sabater (who is also known as Angel Clivillés), Caroline Jackson and Sunshine Wright. They were the one of the first acts to bring freestyle music to the pop charts, having a string of moderate hits in the late eighties. Their debut album ""Show Me"" produced five Billboard Hot 100 chart entries: ""Show Me"" (#44) <a href=""https://www.last.fm/music/The+Cover+Girls"">Read more on Last.fm</a>",63907,371513,Sweet Sensation,Cynthia,Exposé
